Timestamp,PPS,Avg_Latency_ms,Mode,Workers
22:01:48,7.55,0.5403,SEQUENTIAL,1
22:01:50,9.74,0.5179,SEQUENTIAL,1
22:01:52,0.47,0.5163,SEQUENTIAL,1
22:01:54,6.78,0.5093,SEQUENTIAL,1
22:01:57,10.90,0.5022,SEQUENTIAL,1
22:01:59,4.00,0.4899,SEQUENTIAL,1
22:02:00,5.69,0.4849,SEQUENTIAL,1
22:02:01,1.86,0.4877,SEQUENTIAL,1
22:02:02,5.70,0.4788,SEQUENTIAL,1
22:02:04,11.03,0.4970,SEQUENTIAL,1
22:02:05,0.63,0.4958,SEQUENTIAL,1
22:02:07,0.70,0.4946,SEQUENTIAL,1
22:02:08,4.16,0.4873,SEQUENTIAL,1
22:02:10,4.03,0.5214,SEQUENTIAL,1
22:02:12,3.96,0.5392,SEQUENTIAL,1
22:02:13,6.87,0.5509,SEQUENTIAL,1
22:02:14,3.90,0.5516,SEQUENTIAL,1
22:02:15,9.15,0.5590,SEQUENTIAL,1
22:02:17,4.97,0.5886,SEQUENTIAL,1
22:02:19,0.64,0.5873,SEQUENTIAL,1
22:02:21,3.77,0.5912,SEQUENTIAL,1
22:02:22,47.06,0.6058,SEQUENTIAL,1
22:02:23,8.73,0.6151,SEQUENTIAL,1
22:02:24,1.94,0.6128,SEQUENTIAL,1
22:02:25,3.86,0.6119,SEQUENTIAL,1
22:02:26,8.35,0.6092,SEQUENTIAL,1
22:02:27,16.26,0.6086,SEQUENTIAL,1
22:02:29,3.60,0.6065,SEQUENTIAL,1
22:02:31,3.67,0.6238,SEQUENTIAL,1
22:02:32,6.82,0.6294,SEQUENTIAL,1
22:02:34,2.22,0.6324,SEQUENTIAL,1
22:02:36,1.09,0.6302,SEQUENTIAL,1
22:02:37,18.74,0.6302,SEQUENTIAL,1
22:02:38,9.13,0.6371,SEQUENTIAL,1
22:02:39,10.98,0.6292,SEQUENTIAL,1
22:02:40,24.68,0.6276,SEQUENTIAL,1
22:02:41,19.05,0.6382,SEQUENTIAL,1
22:02:44,3.31,0.6459,SEQUENTIAL,1
22:02:49,1.86,0.6465,SEQUENTIAL,1
22:02:50,11.46,0.6631,SEQUENTIAL,1
22:03:34,0.37,2.7990,SEQUENTIAL,1
22:03:35,57.76,0.9904,SEQUENTIAL,1
22:03:36,168.47,0.8919,SEQUENTIAL,1
22:03:37,119.97,0.7874,SEQUENTIAL,1
22:03:39,53.19,0.7707,SEQUENTIAL,1
22:03:40,6.81,0.7628,SEQUENTIAL,1
22:03:42,4.15,0.7574,SEQUENTIAL,1
22:03:43,28.98,0.7438,SEQUENTIAL,1
22:03:44,10.33,0.7341,SEQUENTIAL,1
22:03:46,7.83,0.7233,SEQUENTIAL,1
22:03:47,2.50,0.7279,SEQUENTIAL,1
22:03:49,2.70,0.7254,SEQUENTIAL,1
22:03:51,5.15,0.7229,SEQUENTIAL,1
22:03:52,1.33,0.7328,SEQUENTIAL,1
22:04:13,0.20,2.9855,PARALLEL,8
22:04:14,3.43,1.7333,PARALLEL,8
22:04:19,4.85,1.0233,PARALLEL,8
22:04:20,23.95,0.9655,PARALLEL,8
22:04:22,0.50,0.9497,PARALLEL,8
22:04:24,5.70,0.9359,PARALLEL,8
22:04:26,6.37,0.9080,PARALLEL,8
22:04:27,5.02,0.8652,PARALLEL,8
22:04:29,0.55,0.8554,PARALLEL,8
22:04:33,8.80,0.8543,PARALLEL,8
22:04:34,2.85,0.8470,PARALLEL,8
22:04:35,22.29,0.8489,PARALLEL,8
22:04:37,19.58,0.7690,PARALLEL,8
22:04:38,8.36,0.7572,PARALLEL,8
22:04:39,2.67,0.7610,PARALLEL,8
22:04:41,7.93,0.7568,PARALLEL,8
22:04:44,0.40,0.7532,PARALLEL,8
22:04:45,47.29,0.7393,PARALLEL,8
22:04:47,10.22,0.7341,PARALLEL,8
22:04:49,3.25,0.7310,PARALLEL,8
22:04:50,5.63,0.7252,PARALLEL,8
22:04:51,5.44,0.7232,PARALLEL,8
22:04:53,3.35,0.7204,PARALLEL,8
22:04:54,1.12,0.7158,PARALLEL,8
